corpus_id,venue_class,journal,issn,sample_year,first_publication_date,issue_publication_year,title,doi,pmid,pmcid,topic,topic_basis,document_type,language,publication_status,oa_status,full_text_status,analysis_level,article_type_jats,introduction_mode,results_mode,methods_mode,discussion_mode,title_words,abstract_words,full_text_body_words,pubmed_verification,pubmed_title_similarity,crossref_verification,crossref_title_similarity,crossref_type,pmc_xml_sha256,metadata_sources,text_source,doi_url,pubmed_url,pmc_url
ART-082,field_selective,Nature Materials,1476-1122,2022,2022-05-26,2022,3D printed protein-based robotic structures actuated by molecular motor assemblies.,10.1038/s41563-022-01258-6,35618822,PMC9156402,computation_and_ai,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,conclusion_section_used,11,151,6003,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,caeae1a84446303d6d09cea8ca0dc308fba466ab0ec427f5ed65db28f78cd2f5,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-022-01258-6,https://pubmed.ncbi.nlm.nih.gov/35618822/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9156402/
ART-083,field_selective,Nature Materials,1476-1122,2022,2022-12-30,2023,Polarity and chirality control of an active fluid by passive nematic defects.,10.1038/s41563-022-01432-w,36585435,PMC9894751,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,12,147,5929,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,81d9b5f046c4179d40e37c720912a5d7144954d790e53506e4cfcc6378601441,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-022-01432-w,https://pubmed.ncbi.nlm.nih.gov/36585435/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9894751/
ART-084,field_selective,Nature Materials,1476-1122,2023,2023-05-11,2023,Picophotonic localization metrology beyond thermal fluctuations.,10.1038/s41563-023-01543-y,37169973,PMC10691967,imaging_and_diagnostics,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,methods_not_identified,inferred_closing_paragraphs,6,145,2540,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,68b9fd005d5dbc9fcd9b2072be2cd09da1f0d5834e64c8ca7ff7d6b890fdd284,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-023-01543-y,https://pubmed.ncbi.nlm.nih.gov/37169973/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10691967/
ART-085,field_selective,Nature Materials,1476-1122,2023,2023-07-06,2023,Hole-limited electrochemical doping in conjugated polymers.,10.1038/s41563-023-01601-5,37414944,PMC10465356,chemistry_and_catalysis,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,6,152,6205,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,e295d467a4a90c191f3a260119e5e8d1cd45af6a01954a605b021f90811c7ac1,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-023-01601-5,https://pubmed.ncbi.nlm.nih.gov/37414944/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10465356/
ART-086,field_selective,Nature Materials,1476-1122,2023,2023-07-13,2023,Spin-exchange carrier multiplication in manganese-doped colloidal quantum dots.,10.1038/s41563-023-01598-x,37443379,PMC10390332,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,8,186,6162,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,dc5443cfaab689ddcf379c2b39495d617a8e95ba21fd121bf27530b12d5ddf4c,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-023-01598-x,https://pubmed.ncbi.nlm.nih.gov/37443379/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10390332/
ART-087,field_selective,Nature Materials,1476-1122,2023,2023-09-14,2023,The laminin-keratin link shields the nucleus from mechanical deformation and signalling.,10.1038/s41563-023-01657-3,37709930,PMC10627833,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,11,150,9441,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,12c1b073baa6642b03b6eb165d661201778a85226c80671b08d1cbc75229f88c,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-023-01657-3,https://pubmed.ncbi.nlm.nih.gov/37709930/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10627833/
ART-088,field_selective,Nature Materials,1476-1122,2024,2024-02-02,2024,Unlocking Li superionic conductivity in face-centred cubic oxides via face-sharing configurations.,10.1038/s41563-024-01800-8,38308087,PMC10990923,chemistry_and_catalysis,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,11,135,6786,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,82f45777a52cfd93779ae3b2839889c707ddbed3cf76acdd9dbe0c9c14fe21f6,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-024-01800-8,https://pubmed.ncbi.nlm.nih.gov/38308087/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10990923/
ART-089,field_selective,Nature Materials,1476-1122,2024,2024-03-04,2024,Discovery of orbital ordering in Bi2Sr2CaCu2O8+x.,10.1038/s41563-024-01817-z,38438620,PMC10990940,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,14,165,9356,verified_exact_doi_title_type_language_abstract,0.932,verified_exact_doi_title_match,1.0,journal-article,ba6c6b80aa72d8ac4b05d154ead7764795385859e60dbda52f572e0b64c91deb,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-024-01817-z,https://pubmed.ncbi.nlm.nih.gov/38438620/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10990940/
ART-090,field_selective,Nature Materials,1476-1122,2024,2024-04-11,2024,Harnessing instability for work hardening in multi-principal element alloys.,10.1038/s41563-024-01871-7,38605195,PMC11150159,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,9,204,9234,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,dab7d424719aa0616250b9204e41b68a28d19732516c187353e75b0ea0757ecf,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-024-01871-7,https://pubmed.ncbi.nlm.nih.gov/38605195/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11150159/
ART-091,field_selective,Nature Materials,1476-1122,2024,2024-10-01,2025,A family of dual-anion-based sodium superionic conductors for all-solid-state sodium-ion batteries.,10.1038/s41563-024-02011-x,39354087,PMC11685097,chemistry_and_catalysis,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,11,177,6087,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,520fef8b78a42318e16fc420821b6a7569aaf184ceb6acc5208c508e6d1aba05,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-024-02011-x,https://pubmed.ncbi.nlm.nih.gov/39354087/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11685097/
ART-092,field_selective,Nature Materials,1476-1122,2025,2025-01-03,2025,A magneto-thermoelectric with a high figure of merit in topological insulator Bi88Sb12.,10.1038/s41563-024-02059-9,39753855,PMC11698688,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,15,140,5124,verified_exact_doi_title_type_language_abstract,0.9829,verified_exact_doi_title_match,1.0,journal-article,6d4d3e776947d6fc53b41807a81323d118ffc2a7289cc0d04fc851dd8ffc4123,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-024-02059-9,https://pubmed.ncbi.nlm.nih.gov/39753855/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11698688/
ART-093,field_selective,Nature Materials,1476-1122,2025,2025-03-07,2025,Stiff and self-healing hydrogels by polymer entanglements in co-planar nanoconfinement.,10.1038/s41563-025-02146-5,40055539,PMC11961364,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,conclusion_section_used,10,154,7155,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,002c17d9f37e40f128970a2eff19af8401d785e898450b54f3a17090f87a9023,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-025-02146-5,https://pubmed.ncbi.nlm.nih.gov/40055539/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11961364/
ART-094,field_selective,Nature Materials,1476-1122,2025,2025-03-14,2025,Force transmission is a master regulator of mechanical cell competition.,10.1038/s41563-025-02150-9,40087537,PMC12133594,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,10,165,11044,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,9da958e007128ca947b6c76ce1a73fb575b08dfc833685d48a0c6d5a8a4457e9,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-025-02150-9,https://pubmed.ncbi.nlm.nih.gov/40087537/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12133594/
ART-095,field_selective,Nature Materials,1476-1122,2025,2025-06-12,2025,Hybrid hydrogel-extracellular matrix scaffolds identify biochemical and mechanical signatures of cardiac ageing.,10.1038/s41563-025-02234-6,40506498,PMC12404999,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,12,184,11037,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,beb267181b442c2483559e42eb1897127fd5235a4d898a41deb18b1c4eb2f570,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-025-02234-6,https://pubmed.ncbi.nlm.nih.gov/40506498/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12404999/
ART-096,field_selective,Nature Materials,1476-1122,2025,2025-10-10,2026,Multiple freezing-melting pathways of high-density ice through ice XXI phase at room temperature.,10.1038/s41563-025-02364-x,41073658,PMC12867761,oncology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,explicit_results_section,explicit_methods_section,explicit_discussion_section,13,153,4717,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,de9f113c9f5b8a3e5e99ba049d996101c2522dc9083e91483372da7fbe607858,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-025-02364-x,https://pubmed.ncbi.nlm.nih.gov/41073658/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12867761/
ART-097,field_selective,Nature Materials,1476-1122,2026,2026-02-20,2026,Restoring the tumour mechanophenotype of vocal fold cancer reverts its malignant properties.,10.1038/s41563-025-02473-7,41721007,PMC13143829,oncology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,12,187,15037,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,066583cd006f6617cc91973b81049086e9f33f9d7582844acbf2d2b92cc97e6b,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-025-02473-7,https://pubmed.ncbi.nlm.nih.gov/41721007/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13143829/
ART-098,field_selective,Nature Materials,1476-1122,2026,2026-02-27,2026,Molecular factors controlling charge pair generation in organic photovoltaic materials.,10.1038/s41563-026-02509-6,41760948,PMC13323082,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,10,158,8620,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,99f00dbbf44ba15f981aa6c853590328803ec9963ded2f6af2cc9ca4ed3a3acb,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-026-02509-6,https://pubmed.ncbi.nlm.nih.gov/41760948/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13323082/
ART-099,field_selective,Nature Materials,1476-1122,2026,2026-03-19,2026,Optically detected nuclear magnetic resonance of coherent spins in a molecular complex.,10.1038/s41563-026-02539-0,41857428,PMC13323051,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,methods_not_identified,inferred_closing_paragraphs,12,156,3645,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,a1bd94e6f84e86e6a498bf733783a53de8e3c594e2b21001df544c3f6bd29707,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41563-026-02539-0,https://pubmed.ncbi.nlm.nih.gov/41857428/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13323051/
