corpus_id,venue,year,track,paper_id,doi,title,authors,topic,canonical_url,pdf_url,official_source,language,sampling_frame_size,sampling_rank,sample_order_within_venue,title_word_count,abstract_word_count,abstract_actions,pdf_retrieval_status,full_text_extraction_status,analysis_text_level,pdf_pages,pdf_bytes,pdf_sha256,full_text_word_count,full_text_char_count,structural_analysis_char_window,intro_contribution_list,related_work_position,method_narrative,experiments_section,baseline_language,ablation_reported,uncertainty_reporting,limitations_section,ethics_or_impact_section,checklist_present,figure_caption_count,table_caption_count,conclusion_section,conclusion_moves,issue,pages,publication_date_raw,detail_status,pdf_error,accessed_date,notes
CONF-079,CVPR,2025,Main Conference,CVPR2025-Zhi_LSceneLLM_Enhancing_Large_3D_Scene_Understanding_Using_Adaptive_Visual_Preferences_CVPR_2025_paper,,LSceneLLM: Enhancing Large 3D Scene Understanding Using Adaptive Visual Preferences,"Zhi, Hongyan; Chen, Peihao; Li, Junyan; Ma, Shuailei; Sun, Xinyu; Xiang, Tianhang; Lei, Yinjie; Tan, Mingkui; Gan, Chuang",computer_vision_multimodal,https://openaccess.thecvf.com/content/CVPR2025/html/Zhi_LSceneLLM_Enhancing_Large_3D_Scene_Understanding_Using_Adaptive_Visual_Preferences_CVPR_2025_paper.html,https://openaccess.thecvf.com/content/CVPR2025/papers/Zhi_LSceneLLM_Enhancing_Large_3D_Scene_Understanding_Using_Adaptive_Visual_Preferences_CVPR_2025_paper.pdf,https://openaccess.thecvf.com/CVPR2025?day=all,English,2871,2764,39,9,217,context_or_problem;gap_or_contrast;method_or_resource,downloaded_official_pdf,success,full_text_extracted,11,6847071,ea6c8f6268ce6799d87b920329f55e3daaca7e4a9dbf9263fc4c4d1823e5775d,6251,76914,76914,explicit_prose,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,True,False,False,False,False,4,3,False,not_detected,,,2025,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-080,CVPR,2025,Main Conference,CVPR2025-Zhu_Mosaic_of_Modalities_A_Comprehensive_Benchmark_for_Multimodal_Graph_Learning_CVPR_2025_paper,,Mosaic of Modalities: A Comprehensive Benchmark for Multimodal Graph Learning,"Zhu, Jing; Zhou, Yuhang; Qian, Shengyi; He, Zhongmou; Zhao, Tong; Shah, Neil; Koutra, Danai",graphs_structured_data,https://openaccess.thecvf.com/content/CVPR2025/html/Zhu_Mosaic_of_Modalities_A_Comprehensive_Benchmark_for_Multimodal_Graph_Learning_CVPR_2025_paper.html,https://openaccess.thecvf.com/content/CVPR2025/papers/Zhu_Mosaic_of_Modalities_A_Comprehensive_Benchmark_for_Multimodal_Graph_Learning_CVPR_2025_paper.pdf,https://openaccess.thecvf.com/CVPR2025?day=all,English,2871,2836,40,10,175,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,10,802894,72b16f1d1ee1aeda3b8d73b17727dd5fb261f725d200f5539c130e0f468b424b,6072,72709,72709,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,False,False,False,False,False,4,3,False,not_detected,,,2025,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-081,NeurIPS,2025,Main Conference Track,NeurIPS2025-02f0ac0a323dc17d964d4bbf8a62e01b,10.52202/085713-0075,Improved Best-of-Both-Worlds Regret for Bandits with Delayed Feedback,"Schlisselberg, Ofir; Lancewicki, Tal; Auer, Peter; Mansour, Yishay",theory_optimization,https://proceedings.neurips.cc/paper_files/paper/2025/hash/02f0ac0a323dc17d964d4bbf8a62e01b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/02f0ac0a323dc17d964d4bbf8a62e01b-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,67,1,8,210,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,38,496912,525240c98b67616b4918bf5bffb799577f298786fc46538aff91153380ae0f9e,14846,151675,151675,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,False,True,False,False,True,0,0,True,recapitulates_contribution;summarizes_evidence;states_boundary_or_future_work;states_implication,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-082,NeurIPS,2025,Main Conference Track,NeurIPS2025-095a6917768712b7ccc61acbeecad1d8,10.52202/085713-0220,MoonCast: High-Quality Zero-Shot Podcast Generation,"Ju, Zeqian; Yang, Dongchao; Kai, Shen; LENG, YICHONG; Wang, Zhengtao; Liu, Songxiang; Zhou, Xinyu; Qin, Tao; Li, Xiangyang; Yu, Jianwei; Tan, Xu",language_models_nlp,https://proceedings.neurips.cc/paper_files/paper/2025/hash/095a6917768712b7ccc61acbeecad1d8-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/095a6917768712b7ccc61acbeecad1d8-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,199,2,5,228,context_or_problem;gap_or_contrast;method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,35,1029874,d82a5ceb41dc749e53e99dff993ff5147d6587a47637a5b92b0164262179e974,13840,113151,113151,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,True,True,True,True,False,False,True,3,2,True,summarizes_evidence;states_boundary_or_future_work,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-083,NeurIPS,2025,Main Conference Track,NeurIPS2025-1021014b8c5a9008fc245736a1b73d7e,10.52202/085713-0364,ItDPDM: Information-Theoretic Discrete Poisson Diffusion Model,"Bhattacharya, Sagnik; Gorle, Abhiram; Bilal, Ahsan; Ding, Connor; Yadav, Amit Kumar Singh; Weissman, Tsachy",generative_models,https://proceedings.neurips.cc/paper_files/paper/2025/hash/1021014b8c5a9008fc245736a1b73d7e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/1021014b8c5a9008fc245736a1b73d7e-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,331,3,6,167,context_or_problem;method_or_resource,downloaded_official_pdf,success,full_text_extracted,56,3681741,429278ef936190c10b80ba5b0f43910bc444ef094d44d9c703503934acc97eb4,22776,227077,227077,explicit_list,late_dedicated,theory_led_without_generic_method_heading,True,True,False,True,True,True,True,13,7,True,summarizes_evidence;states_implication,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-084,NeurIPS,2025,Main Conference Track,NeurIPS2025-16371a9d5fed65d6d78ca3a7fa6e598c,10.52202/085713-0510,Learning When to Think: Shaping Adaptive Reasoning in R1-Style Models via Multi-Stage RL,"Tu, Songjun; Lin, Jiahao; Zhang, Qichao; Tian, Xiangyu; Li, Linjing; Lan, Xiangyuan; Zhao, Dongbin",language_models_nlp,https://proceedings.neurips.cc/paper_files/paper/2025/hash/16371a9d5fed65d6d78ca3a7fa6e598c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/16371a9d5fed65d6d78ca3a7fa6e598c-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,463,4,13,201,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,27,2347057,1d3d3ddc6710ef3d8584a337c9dd5ae08a95d71d72a757b111360c525e9607eb,12224,127993,127993,not_detected,late_dedicated,dedicated_method_or_approach,True,True,True,True,False,False,True,10,3,False,not_detected,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-085,NeurIPS,2025,Main Conference Track,NeurIPS2025-1c9dbe4d49fa0ac833959230a9895c06,10.52202/085713-0667,Complexity Scaling Laws for Neural Models using Combinatorial Optimization,"Weissman, Lowell; Krumdick, Michael; Abbott, A.",theory_optimization,https://proceedings.neurips.cc/paper_files/paper/2025/hash/1c9dbe4d49fa0ac833959230a9895c06-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/1c9dbe4d49fa0ac833959230a9895c06-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,595,5,9,142,context_or_problem;method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,53,1328808,1865e32ceaf915e85814bb8182e610dd88736e3cd1481eba5afb77a553b1ce28,22936,263000,263000,not_detected,early_dedicated,dedicated_method_or_approach,False,True,False,True,False,False,True,20,6,True,summarizes_evidence;states_boundary_or_future_work;states_implication,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-086,NeurIPS,2025,Main Conference Track,NeurIPS2025-22bbfc36cb32d0baf7cd1c832da6f5e9,10.52202/085713-0814,ACT as Human: Multimodal Large Language Model Data Annotation with Critical Thinking,"Lin, Lequan; Shi, Dai; Han, Andi; Chen, Feng; Chen, Qiuzheng; Li, Jiawen; Li, Zhaoyang; Zhang, Jiyuan; Sun, Zhenbang; Gao, Junbin",language_models_nlp,https://proceedings.neurips.cc/paper_files/paper/2025/hash/22bbfc36cb32d0baf7cd1c832da6f5e9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/22bbfc36cb32d0baf7cd1c832da6f5e9-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,727,6,12,192,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,32,1533548,58e43e4f0d8059c0db147ae816b3f3f529e686875d31947efc5b6a8cf3a22ee7,12307,195803,195803,not_detected,early_dedicated,theory_led_without_generic_method_heading,False,True,True,True,False,False,False,13,13,True,summarizes_evidence;states_boundary_or_future_work;states_implication,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-087,NeurIPS,2025,Main Conference Track,NeurIPS2025-295d03c732e675d699aab6056393d5ee,10.52202/085713-0962,Unveiling Concept Attribution in Diffusion Models,"Hung-Quang, Nguyen; Phan, Hoang; Doan, Khoa D",generative_models,https://proceedings.neurips.cc/paper_files/paper/2025/hash/295d03c732e675d699aab6056393d5ee-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/295d03c732e675d699aab6056393d5ee-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,859,7,6,253,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,27,27270680,974837a1f6a6aec968eb791d638064e883a09f4aa49e0943cd15ef3cb6ba07b5,12232,115988,115988,explicit_list,early_dedicated,preliminaries_then_method_or_analysis,True,True,True,True,False,False,True,10,8,True,summarizes_evidence;states_boundary_or_future_work;states_implication,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-088,NeurIPS,2025,Main Conference Track,NeurIPS2025-2f6a6317bada76b26a4f61bb70a7db59,10.52202/085713-1105,WeatherPrompt: Multi-modality Representation Learning for All-Weather Drone Visual Geo-Localization,"Wen, Jiahao; Yu, Hang; Zheng, Zhedong",language_models_nlp,https://proceedings.neurips.cc/paper_files/paper/2025/hash/2f6a6317bada76b26a4f61bb70a7db59-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/2f6a6317bada76b26a4f61bb70a7db59-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,992,8,9,211,gap_or_contrast;method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,21,12086543,9e9704fbd32abd2a280816e4e7a6f056a080b5c26087881a1b7823b558bcd764,10381,94083,94083,explicit_list,early_dedicated,dedicated_method_or_approach,True,True,True,True,False,False,True,1,3,True,summarizes_evidence,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-089,NeurIPS,2025,Main Conference Track,NeurIPS2025-357774d53e5ee21c5f08ba779e3b5dd9,10.52202/085713-1252,Causal LLM Routing: End-to-End Regret Minimization from Observational Data,"Tsiourvas, Asterios; Sun, Wei; Perakis, Georgia",language_models_nlp,https://proceedings.neurips.cc/paper_files/paper/2025/hash/357774d53e5ee21c5f08ba779e3b5dd9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/357774d53e5ee21c5f08ba779e3b5dd9-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,1124,9,9,175,method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,26,559956,f496fe2a2abeb7d2909f60fb7675cae5cbc08a2b01bfe7b0f2fd8e3f5953c45f,11544,116801,116801,explicit_list,no_dedicated_heading_detected,problem_formulation_then_method,True,True,False,True,False,False,True,6,6,True,summarizes_evidence;states_boundary_or_future_work,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-090,NeurIPS,2025,Main Conference Track,NeurIPS2025-3babb6b453cb59d87cb58a1219ef914b,10.52202/085713-1396,Audio Flamingo 3: Advancing Audio Intelligence with Fully Open Large Audio Language Models,"Ghosh, Sreyan; Goel, Arushi; Kim, Jaehyeon; Kumar, Sonal; Kong, Zhifeng; Lee, Sang-gil; Yang, Chao-Han; Duraiswami, Ramani; Manocha, Dinesh; Valle, Rafael; Catanzaro, Bryan",language_models_nlp,https://proceedings.neurips.cc/paper_files/paper/2025/hash/3babb6b453cb59d87cb58a1219ef914b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/3babb6b453cb59d87cb58a1219ef914b-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,1256,10,12,136,method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,68,4841668,3cfac9cb46f95c1ced3d4f610e131e94f454c8f2b88a54f8c9aeb848fe3a9103,36921,309078,309078,explicit_list,early_dedicated,dedicated_method_or_approach,True,True,True,True,False,False,True,50,7,False,not_detected,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-091,NeurIPS,2025,Main Conference Track,NeurIPS2025-41effeded300e4c99c16f35bb3206fe0,10.52202/085713-1540,WorldWeaver: Generating Long-Horizon Video Worlds via Rich Perception,"Liu, Zhiheng; Deng, Xueqing; Chen, Shoufa; Wang, Angtian; Guo, Qiushan; Han, Mingfei; Xue, Zeyue; Chen, Mengzhao; Luo, Ping; Yang, Linjie",computer_vision_multimodal,https://proceedings.neurips.cc/paper_files/paper/2025/hash/41effeded300e4c99c16f35bb3206fe0-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/41effeded300e4c99c16f35bb3206fe0-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,1388,11,8,169,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,26,10255480,ae68e5b965ed2db27a54d11cce5ba17abb7891b3b0975e92ebf3f1b9717750dd,11301,91636,91636,explicit_list,early_dedicated,dedicated_method_or_approach,True,True,True,True,False,False,True,6,3,True,summarizes_evidence;states_boundary_or_future_work;states_implication,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-092,NeurIPS,2025,Main Conference Track,NeurIPS2025-483f2c65f5209ccbd1bb5bf677e6381a,10.52202/085713-1682,High-Dimensional Calibration from Swap Regret,"Fishelson, Maxwell; Golowich, Noah; Mohri, Mehryar; Schneider, Jon",theory_optimization,https://proceedings.neurips.cc/paper_files/paper/2025/hash/483f2c65f5209ccbd1bb5bf677e6381a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/483f2c65f5209ccbd1bb5bf677e6381a-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,1520,12,5,301,context_or_problem;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,33,549576,2033879ea58ebe1f8faff5b6c843fe4170ee0a87333796d543ded2c746bd52eb,15169,131568,131568,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,True,False,False,True,3,0,False,not_detected,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-093,NeurIPS,2025,Main Conference Track,NeurIPS2025-4eb32fef14a4b0dea2ab997ce5b05281,10.52202/085713-1830,OSVI-WM: One-Shot Visual Imitation for Unseen Tasks using World-Model-Guided Trajectory Generation,"Goswami, Raktim; Krishnamurthy, Prashanth; LeCun, Yann; Khorrami, Farshad",computer_vision_multimodal,https://proceedings.neurips.cc/paper_files/paper/2025/hash/4eb32fef14a4b0dea2ab997ce5b05281-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/4eb32fef14a4b0dea2ab997ce5b05281-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,1652,13,11,198,context_or_problem;gap_or_contrast;method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,21,7325297,4db2e0b3fc463371f73f4287628713efa94821bd48d5999f782b122833611209,10335,79345,79345,explicit_list,early_dedicated,no_generic_method_heading_detected,True,True,True,True,False,False,True,2,1,True,recapitulates_contribution;summarizes_evidence;states_boundary_or_future_work,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
CONF-094,NeurIPS,2025,Main Conference Track,NeurIPS2025-5537f27f042df7241ceb5d030d5a77e1,10.52202/085713-1978,Statistical Parity with Exponential Weights,"Pasteris, Stephen; Hicks, Chris; Mavroudis, Vasilios",trustworthy_ai_privacy_fairness,https://proceedings.neurips.cc/paper_files/paper/2025/hash/5537f27f042df7241ceb5d030d5a77e1-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/5537f27f042df7241ceb5d030d5a77e1-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,English,5286,1785,14,5,128,method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,43,385281,7442010d832339d32beaf6defb49815cd208c1d34d7cdfe0f057018843f3411d,17413,164804,164804,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,True,False,False,True,0,0,False,not_detected,38,,2026-04-23,official_page_retrieved,,2026-08-30,Conference year is 2025; official proceedings metadata exposes a 2026 publication date.
